,index,distance,pert point,ori point
64,64,0.0348167590315405,"[ 6.09800564e-01  3.37644853e-01  3.33547214e-01  1.43412656e-01
  3.51245313e-01  1.20946412e-01  9.90293428e-01  8.45620097e-01
  2.90659417e-01  4.18416595e-01  9.73880176e-01 -4.50243378e-02
 -3.74500312e-03 -1.74093935e-02 -4.68705506e-02 -1.87690073e-02
  3.19321215e-02 -3.90788533e-02 -5.89382577e-03 -7.47990550e-03
 -6.10305457e-03 -3.55269843e-02  1.90328558e-02 -6.91338885e-03
 -1.98132191e-02  3.29700183e-02  3.58769072e-02 -2.32275590e-02
  6.18521248e-04 -3.79507988e-03  1.34641710e-02 -4.14521448e-02
 -3.90615772e-02  4.40937347e-02 -3.92032575e-02  1.16966553e-02
  2.29117974e-02  1.19377259e-02 -3.14788983e-02 -4.48297270e-03
 -2.20745750e-02  4.07900360e-03  1.03487883e+00  7.16234596e-03
  2.55828832e-02  1.37695938e-02  3.85957761e-03 -1.42831881e-02
 -1.73518493e-02  2.23992119e-02  2.80983709e-02 -1.76121822e-02
  6.40453415e-02 -1.10137551e-02]","[0.54427214 0.33055556 0.34848485 0.15175376 0.29715762 0.11409302
 0.99212598 0.84251969 0.30708661 0.38170919 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
65,65,0.014031379531403682,"[0.45377132 0.25040419 0.41913767 0.10737294 0.12684588 0.04775345
 0.97558209 0.72900775 0.18423967 0.33772997 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.45272636 0.24722222 0.42424242 0.10737294 0.12403101 0.03372207
 0.97637795 0.72440945 0.17716535 0.33068451 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
66,66,0.06556648634064227,"[ 0.07650636  0.19468849  0.46561539  0.79604227  0.31699661  0.03587931
  0.62543451  0.83983941  0.19301036  0.79753428  0.47819749 -0.19088907
  0.43246006  0.46969838 -0.09801887 -0.26778363 -0.29560591  0.14571487
  0.04070278  0.72303395 -0.28706305 -0.05041193 -0.17267289 -0.07194606
 -0.39460569 -0.11701958  0.04211081 -0.17717675  0.18255762 -0.18607454
  0.62188362 -0.15978055  0.02693424  0.21466133  0.09108348  0.01515114
 -0.08912907 -0.13386296 -0.35323727 -0.02517295  0.11754389 -0.06654023
 -0.06723163 -0.49994877 -0.15352662  1.01128465  0.00995276 -0.09688609
 -0.34174114  0.46409212 -0.33197671 -0.12460831  0.02956464  0.04357339]","[0.54377189 0.08888889 0.16666667 0.36578382 0.41343669 0.16790783
 0.85826772 0.85433071 0.52755906 0.36916214 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
67,67,0.00390625,"[0.56440134 0.76985677 0.07682292 0.29156787 0.2446655  0.74625841
 0.8114081  0.94797306 0.67961061 0.90031901 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.99609375 0.         0.
 0.         0.         0.         0.         0.         0.
 0.00390625 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.56478239 0.77222222 0.07575758 0.2920544  0.24418605 0.74905157
 0.81102362 0.9488189  0.68110236 0.90310888 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
68,68,0.03306196854194489,"[ 0.47389441  0.07315414  0.15199506  0.50118129  0.33111732  0.1946337
  0.74815381  0.7592517   0.47115618  0.36433736 -0.06686443 -0.10699659
  0.90586492 -0.10486805  0.02698949  0.09537261 -0.05122312  0.10623697
  0.08363964  0.00831579  0.03861464 -0.0038257   0.06333375 -0.03702745
 -0.09338016  0.07449953  0.065205    0.07280492  0.08467965 -0.01943589
 -0.02459878 -0.02866753 -0.06275253 -0.04282587 -0.11249676 -0.01486665
 -0.05593162  0.01715232 -0.04917705 -0.03175533  0.12165257 -0.05723385
  0.07563177 -0.04201443  0.04520664 -0.0321657   0.88151341  0.03462154
 -0.08481061  0.01944815  0.03604703 -0.0273165   0.07514095  0.03002111]","[0.62931466 0.08611111 0.3030303  0.5583393  0.29715762 0.22706196
 0.82677165 0.75984252 0.44094488 0.31172452 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.        ]"
69,69,0.04248773417762282,"[ 0.8175392   0.95293036  0.33063309  0.45647105  0.36533954  0.17073608
  0.44620331  0.50453221  0.58978166  0.61485052  0.14060308  0.00953787
  0.93642235  0.01780802  0.07149435  0.14261188 -0.11155969 -0.02915056
  0.09430884  0.07325575  0.22004103  0.01058945 -0.22883999  0.17133876
  0.07533549  0.00118126  0.09075176 -0.14293059 -0.01234393 -0.03732977
 -0.6683577   0.03790192  0.2379176   0.00651154  0.11468779 -0.14499028
 -0.09685884  0.13190811  0.26796605  0.04932394 -0.04903216 -0.14392214
  0.62906384  0.09421615  0.06355809  0.24359565  0.86977935  0.03179769
 -0.18680883  0.67378208  0.03725226 -0.08306605  0.34139549 -0.12753027]","[0.5987994  0.88611111 0.45454545 0.28775948 0.56589147 0.13123507
 0.50393701 0.77165354 0.78740157 0.19461871 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.        ]"
70,70,0.08931084092574679,"[ 0.29655103  0.15906035  0.38089557  0.03806068  0.58580676  0.22272375
  0.98757217  0.87044134  0.45023183  0.32188837 -0.00290505 -0.07163821
  0.64755171  0.35589811  0.039188    0.00772897  0.27067049 -0.25207343
 -0.04971682 -0.02580443  0.04302007 -0.1605792   0.07619395 -0.1302189
 -0.00994047  0.03499101  0.09686382 -0.02887801  0.10628807 -0.18913589
 -0.06769656 -0.24097902  0.0840698   0.1456109   0.09766849  0.8992287
  0.0690389   0.26196525  0.02507104 -0.03877785 -0.04673092  0.02771668
 -0.18560276 -0.15016862  0.11861751  0.11136164 -0.11523365  0.05258126
 -0.18221112  0.15898903 -0.04984097  0.0258394   0.08535077 -0.22572117]","[0.65582791 0.15833333 0.22727273 0.09591983 0.23643411 0.21048194
 0.9015748  0.81496063 0.42519685 0.34044333 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
71,71,0.13677603782078457,"[ 0.06385548  0.57229443  0.19702314  0.86974972 -0.15010593 -0.53492457
  0.97741015  0.46940642  0.414973    0.23387065 -0.29002871  0.31199368
  0.96798329  0.42939929  0.29965877 -0.3153668   0.05950079 -0.1413275
  0.22631281  0.21941855  0.14105     0.04298825  0.21964638 -0.20787175
 -0.18211765  0.20730044  0.13933522 -0.65232603  0.02757599 -0.5795096
  0.04065199  0.05935342  0.44373895  0.62095028  0.66898552  0.37383584
 -0.20637103  0.56917489  0.23856896  0.23293935  1.43336589  0.36893013
  0.53647758 -0.02609438  0.72168893  0.85350779 -0.5499252  -0.23473376
 -0.74832795 -0.11694195 -0.20022723  0.44914363  0.39507459 -0.23949804]","[0.6198099  0.35       0.24242424 0.04294918 0.22222222 0.35070957
 0.96456693 0.89370079 0.41732283 0.19238812 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
72,72,0.018956663951616246,"[ 5.54613616e-01  2.22332636e-01  1.90741560e-01  4.84715461e-02
  2.29968967e-01  8.17429683e-01  9.29657312e-01  8.43683356e-01
  4.28316622e-01  5.02013762e-01  1.00549907e+00 -5.60582528e-03
 -6.21292413e-03  1.31132866e-03  8.72721388e-03 -6.62078057e-04
 -1.05392404e-02 -1.32221788e-03  4.90829240e-03 -1.01391445e-03
  1.34384820e-03  2.76203887e-03  2.32948184e-03  9.26935043e-03
  2.22738241e-03  1.33974272e-03 -3.62764928e-03 -5.49689861e-03
  8.36277695e-03 -6.69137100e-05  1.73758309e-03  4.15760453e-03
 -1.35075398e-03  6.02027814e-04  4.80767193e-03  6.89372202e-03
 -2.43701589e-03  9.61337048e-01 -1.59259228e-03  1.34482202e-03
 -6.90823854e-03  1.82738157e-03  3.29456892e-02  1.91746525e-03
 -3.08453273e-03 -4.86135844e-03  3.50074304e-03  2.12342753e-03
  2.09793546e-03  3.49584552e-03 -1.21791875e-04  2.82366895e-03
  4.51700821e-03 -9.77575284e-03]","[0.55677839 0.21944444 0.18181818 0.04294918 0.22868217 0.85780526
 0.92913386 0.85826772 0.44094488 0.51345323 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
73,73,0.05971713755155775,"[ 3.41330026e-01  7.68634092e-01  2.43473985e-01  1.61701108e-01
  2.42874061e-01  2.71798160e-01  9.31499008e-01  7.55793674e-01
  5.01062666e-01  2.90689932e-01  4.29768440e-02 -1.31817988e-01
  9.82150257e-01  3.31534881e-01  4.94244370e-02 -6.75214410e-02
  2.95548919e-01 -6.34426706e-02  8.35695818e-02  1.44134238e-01
 -6.98270005e-02 -2.32393414e-01  1.80581273e-01  6.84288324e-02
  1.61895547e-02  2.39919951e-02  4.67333628e-03 -6.60509159e-04
 -5.95222398e-02 -6.12405904e-02 -1.82826009e-01  1.61974117e-01
 -5.92189881e-02  1.77064632e-01 -4.21121356e-02 -1.54108713e-01
  1.16631962e-02  1.01553527e-02  8.35764975e-02 -9.97413145e-02
 -5.99523104e-02 -5.62091876e-02 -3.73499652e-02 -1.06880061e-02
  7.42738193e-01  1.41096100e-01  8.75948050e-02  5.60073868e-02
  1.46604316e-01 -1.78871609e-01  9.56147387e-02  1.01463026e-01
 -4.93853147e-02  8.55495416e-02]","[0.67183592 0.93611111 0.21212121 0.31710809 0.34496124 0.46086834
 0.74015748 0.86220472 0.66929134 0.3674892  0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
74,74,0.035633291766771234,"[ 0.58336414  0.09578391  0.27994211  0.24731105  0.32017901  0.25182442
  0.83411918  0.82923005  0.44861254  0.20845217 -0.00403366  0.90773599
 -0.01225125  0.09385605 -0.02819209 -0.01936446 -0.00397486 -0.04221461
  0.04585398  0.09196742  0.00275007 -0.03217904 -0.01668354  0.04808257
  0.05783194 -0.01461988 -0.03532497  0.01931275  0.00345975 -0.04685378
 -0.01108394 -0.06819128 -0.0419188   0.04245945 -0.02808604 -0.01397149
  0.93446582 -0.01339328  0.0194122  -0.0348728   0.01939404 -0.01362829
  0.03771936  0.02986034  0.01289746 -0.04278564 -0.0089427  -0.03224603
  0.03704215 -0.02655075 -0.06203643  0.01469308  0.06921473  0.0393495 ]","[0.66983492 0.18611111 0.1969697  0.30780243 0.28682171 0.15638612
 0.91338583 0.84645669 0.44094488 0.2685069  0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
75,75,0.06986711391277989,"[ 0.7074586   0.18652908  0.22480409  0.14354693  0.18006243  0.05174841
  0.80877342  0.87004848  0.62430879  0.66307795 -0.01579875  1.02880056
 -0.0160948  -0.01244264  0.0175028  -0.02497049  0.02213652  0.01484403
  0.08293122 -0.04189471 -0.02903492 -0.00388313 -0.03141061 -0.06550848
 -0.03505025  0.00975578 -0.11353414 -0.02641673  0.03202252 -0.10857747
 -0.02804309  0.02360942 -0.01262541  0.0537684   0.00485499  1.05991919
 -0.02377683  0.01886458  0.01020065  0.05530454  0.04408409  0.00677311
 -0.04551492  0.0069424   0.03510745  0.01462274 -0.02119816 -0.02039765
 -0.0273948  -0.08789767 -0.03565201  0.01291652  0.05206399  0.05296975]","[0.66783392 0.09722222 0.15151515 0.20257695 0.29586563 0.170718
 0.86220472 0.85826772 0.52755906 0.69440959 0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
76,76,0.02861022798258897,"[ 4.40062901e-01  4.72465272e-01  3.21773110e-01  1.67891617e-01
  3.43413848e-01  2.40166773e-01  8.95128467e-01  9.49040307e-01
  5.54600305e-01  2.03630705e-01  8.37217308e-03  5.01063997e-02
  9.43088009e-01 -1.32156202e-02  6.98124893e-03 -6.22394125e-03
  7.89167152e-04  9.21042091e-01 -1.03452315e-02 -1.28719133e-02
 -1.13801100e-02  1.60234468e-02 -3.45766799e-03 -1.76024473e-02
  5.93121458e-03  4.25881236e-03 -3.56709611e-02 -1.15197829e-02
 -2.48987484e-03  1.92630716e-02  8.28238559e-03 -2.65090102e-02
 -2.46034251e-03 -1.56461049e-02  3.20074977e-03 -2.19413326e-02
  1.64775253e-02 -2.59030227e-03 -1.79581803e-02  5.76295128e-03
  8.18677399e-03 -7.65892790e-03 -7.54915502e-03 -1.39133382e-02
 -2.44873512e-02 -1.94514421e-02 -7.80709722e-03 -6.57163014e-03
  1.89836699e-02  8.64305222e-03  4.98616579e-03 -2.07439191e-03
 -5.89335481e-03  7.40326880e-02]","[0.40070035 0.49166667 0.33333333 0.12526843 0.32816537 0.25066742
 0.88188976 0.96850394 0.55905512 0.16854872 0.         0.
 1.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
77,77,0.08862865129755093,"[ 0.0069648   0.30030129 -0.22262164  0.49484218  0.23382996 -0.14796119
  1.32433971  0.84927644  0.58890625  0.35651429 -0.02134854 -0.43214935
  1.06769188  0.34811778 -0.4318068   0.03276569 -0.30191043 -0.02356962
 -0.04819805  0.03279886  0.0892404   0.09418408 -0.38210909 -0.35799106
  0.23721252  0.4099893   0.11360039 -0.36155493 -0.49539711  0.44841266
  0.34714889  0.31520246 -0.20422141  0.28099241  0.53852402  0.00506251
  0.38005926  1.46861912 -0.40720486  0.49172849 -0.12079485 -0.17891443
 -0.19965573  0.24290903 -0.23786565  0.38334013  0.51533726 -0.60420875
  0.4799388  -0.16408971 -0.19669971  0.09335605 -0.3737434   0.64483489]","[0.66233117 0.04444444 0.25757576 0.58124553 0.4379845  0.25965997
 0.79527559 0.79527559 0.51968504 0.33988568 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
